age_group	gender	name_i	name_j	patient
00-04	Male	Butalbital	Valproic acid	0
05-09	Male	Butalbital	Valproic acid	0
10-14	Male	Butalbital	Valproic acid	0
15-19	Male	Butalbital	Valproic acid	0
20-24	Male	Butalbital	Valproic acid	0
25-29	Male	Butalbital	Valproic acid	0
30-34	Male	Butalbital	Valproic acid	0
35-39	Male	Butalbital	Valproic acid	0
40-44	Male	Butalbital	Valproic acid	0
45-49	Male	Butalbital	Valproic acid	0.000137760022041604
50-54	Male	Butalbital	Valproic acid	0
55-59	Male	Butalbital	Valproic acid	0
60-64	Male	Butalbital	Valproic acid	0.00012190661952944
65-69	Male	Butalbital	Valproic acid	0.000150285542530809
70-74	Male	Butalbital	Valproic acid	0
75-79	Male	Butalbital	Valproic acid	0
80-84	Male	Butalbital	Valproic acid	0
85-89	Male	Butalbital	Valproic acid	0
>90	Male	Butalbital	Valproic acid	0
