age_group	gender	name_i	name_j	patient
00-04	Male	Trospium	Oxybutynin	0
05-09	Male	Trospium	Oxybutynin	0
10-14	Male	Trospium	Oxybutynin	0
15-19	Male	Trospium	Oxybutynin	0
20-24	Male	Trospium	Oxybutynin	0
25-29	Male	Trospium	Oxybutynin	0
30-34	Male	Trospium	Oxybutynin	0
35-39	Male	Trospium	Oxybutynin	0
40-44	Male	Trospium	Oxybutynin	0
45-49	Male	Trospium	Oxybutynin	0
50-54	Male	Trospium	Oxybutynin	0
55-59	Male	Trospium	Oxybutynin	0
60-64	Male	Trospium	Oxybutynin	0
65-69	Male	Trospium	Oxybutynin	0
70-74	Male	Trospium	Oxybutynin	0
75-79	Male	Trospium	Oxybutynin	0
80-84	Male	Trospium	Oxybutynin	0.000495294700346706
85-89	Male	Trospium	Oxybutynin	0
>90	Male	Trospium	Oxybutynin	0
