age_group	gender	name_i	name_j	patient
00-04	Female	Valproic acid	Carbamazepine	0
05-09	Female	Valproic acid	Carbamazepine	0
10-14	Female	Valproic acid	Carbamazepine	0
15-19	Female	Valproic acid	Carbamazepine	0
20-24	Female	Valproic acid	Carbamazepine	7.52162467092892e-05
25-29	Female	Valproic acid	Carbamazepine	0
30-34	Female	Valproic acid	Carbamazepine	0
35-39	Female	Valproic acid	Carbamazepine	0
40-44	Female	Valproic acid	Carbamazepine	0
45-49	Female	Valproic acid	Carbamazepine	0.000292511700468019
50-54	Female	Valproic acid	Carbamazepine	0
55-59	Female	Valproic acid	Carbamazepine	8.74737578726382e-05
60-64	Female	Valproic acid	Carbamazepine	0.000185082361650935
65-69	Female	Valproic acid	Carbamazepine	0
70-74	Female	Valproic acid	Carbamazepine	0
75-79	Female	Valproic acid	Carbamazepine	0
80-84	Female	Valproic acid	Carbamazepine	0
85-89	Female	Valproic acid	Carbamazepine	0
>90	Female	Valproic acid	Carbamazepine	0
