age_group	gender	name_i	name_j	patient
00-04	Male	Nortriptyline	Galantamine	0
05-09	Male	Nortriptyline	Galantamine	0
10-14	Male	Nortriptyline	Galantamine	0
15-19	Male	Nortriptyline	Galantamine	0
20-24	Male	Nortriptyline	Galantamine	0
25-29	Male	Nortriptyline	Galantamine	0
30-34	Male	Nortriptyline	Galantamine	0
35-39	Male	Nortriptyline	Galantamine	0
40-44	Male	Nortriptyline	Galantamine	0
45-49	Male	Nortriptyline	Galantamine	0
50-54	Male	Nortriptyline	Galantamine	0
55-59	Male	Nortriptyline	Galantamine	0
60-64	Male	Nortriptyline	Galantamine	0
65-69	Male	Nortriptyline	Galantamine	0
70-74	Male	Nortriptyline	Galantamine	0
75-79	Male	Nortriptyline	Galantamine	3.50926445816957e-06
80-84	Male	Nortriptyline	Galantamine	4.49848625937372e-06
85-89	Male	Nortriptyline	Galantamine	1.35336310732169e-05
>90	Male	Nortriptyline	Galantamine	0
