age_group	gender	name_i	name_j	patient
00-04	Male	Tacrolimus	Clarithromycin	2.5918822248717e-05
05-09	Male	Tacrolimus	Clarithromycin	1.12553674033305e-05
10-14	Male	Tacrolimus	Clarithromycin	1.52440767234381e-05
15-19	Male	Tacrolimus	Clarithromycin	1.75292826666947e-05
20-24	Male	Tacrolimus	Clarithromycin	1.00077727034664e-05
25-29	Male	Tacrolimus	Clarithromycin	8.06399587123411e-06
30-34	Male	Tacrolimus	Clarithromycin	1.26675815475562e-05
35-39	Male	Tacrolimus	Clarithromycin	2.02868561459031e-05
40-44	Male	Tacrolimus	Clarithromycin	9.33506343175602e-06
45-49	Male	Tacrolimus	Clarithromycin	2.64690851266139e-05
50-54	Male	Tacrolimus	Clarithromycin	1.98044203466214e-05
55-59	Male	Tacrolimus	Clarithromycin	1.87819880734376e-05
60-64	Male	Tacrolimus	Clarithromycin	2.4292363452625e-05
65-69	Male	Tacrolimus	Clarithromycin	2.11839161116922e-05
70-74	Male	Tacrolimus	Clarithromycin	3.8412897278003e-05
75-79	Male	Tacrolimus	Clarithromycin	1.75463222908478e-05
80-84	Male	Tacrolimus	Clarithromycin	1.34954587781212e-05
85-89	Male	Tacrolimus	Clarithromycin	6.76681553660847e-06
>90	Male	Tacrolimus	Clarithromycin	0
