age_group	gender	name_i	name_j	patient
00-04	Male	Phenytoin	Paramethasone	0
05-09	Male	Phenytoin	Paramethasone	0
10-14	Male	Phenytoin	Paramethasone	0
15-19	Male	Phenytoin	Paramethasone	0
20-24	Male	Phenytoin	Paramethasone	0
25-29	Male	Phenytoin	Paramethasone	0
30-34	Male	Phenytoin	Paramethasone	0
35-39	Male	Phenytoin	Paramethasone	0
40-44	Male	Phenytoin	Paramethasone	0
45-49	Male	Phenytoin	Paramethasone	0
50-54	Male	Phenytoin	Paramethasone	0
55-59	Male	Phenytoin	Paramethasone	0
60-64	Male	Phenytoin	Paramethasone	0
65-69	Male	Phenytoin	Paramethasone	0
70-74	Male	Phenytoin	Paramethasone	0
75-79	Male	Phenytoin	Paramethasone	0
80-84	Male	Phenytoin	Paramethasone	0
85-89	Male	Phenytoin	Paramethasone	6.76681553660847e-06
>90	Male	Phenytoin	Paramethasone	0
