age_group	gender	name_i	name_j	patient
00-04	Female	Methyldopa	Salbutamol	0
05-09	Female	Methyldopa	Salbutamol	0
10-14	Female	Methyldopa	Salbutamol	0
15-19	Female	Methyldopa	Salbutamol	0
20-24	Female	Methyldopa	Salbutamol	0
25-29	Female	Methyldopa	Salbutamol	0
30-34	Female	Methyldopa	Salbutamol	0
35-39	Female	Methyldopa	Salbutamol	0
40-44	Female	Methyldopa	Salbutamol	0
45-49	Female	Methyldopa	Salbutamol	0
50-54	Female	Methyldopa	Salbutamol	0
55-59	Female	Methyldopa	Salbutamol	0.000174947515745276
60-64	Female	Methyldopa	Salbutamol	0
65-69	Female	Methyldopa	Salbutamol	0
70-74	Female	Methyldopa	Salbutamol	0.000158478605388273
75-79	Female	Methyldopa	Salbutamol	0
80-84	Female	Methyldopa	Salbutamol	0
85-89	Female	Methyldopa	Salbutamol	0
>90	Female	Methyldopa	Salbutamol	0
