age_group	gender	name_i	name_j	patient
00-04	Female	Capecitabine	Acenocoumarol	0
05-09	Female	Capecitabine	Acenocoumarol	0
10-14	Female	Capecitabine	Acenocoumarol	0
15-19	Female	Capecitabine	Acenocoumarol	0
20-24	Female	Capecitabine	Acenocoumarol	0
25-29	Female	Capecitabine	Acenocoumarol	0
30-34	Female	Capecitabine	Acenocoumarol	0
35-39	Female	Capecitabine	Acenocoumarol	0
40-44	Female	Capecitabine	Acenocoumarol	0
45-49	Female	Capecitabine	Acenocoumarol	0
50-54	Female	Capecitabine	Acenocoumarol	1.98790163067571e-06
55-59	Female	Capecitabine	Acenocoumarol	2.09988303651487e-06
60-64	Female	Capecitabine	Acenocoumarol	1.52579908277678e-05
65-69	Female	Capecitabine	Acenocoumarol	7.12166172106825e-06
70-74	Female	Capecitabine	Acenocoumarol	1.02202985349202e-05
75-79	Female	Capecitabine	Acenocoumarol	2.23871408263094e-05
80-84	Female	Capecitabine	Acenocoumarol	1.88540507928128e-05
85-89	Female	Capecitabine	Acenocoumarol	1.58219711802795e-05
>90	Female	Capecitabine	Acenocoumarol	0
