age_group	gender	name_i	name_j	patient
00-04	Male	Ranolazine	Digoxin	0
05-09	Male	Ranolazine	Digoxin	0
10-14	Male	Ranolazine	Digoxin	0
15-19	Male	Ranolazine	Digoxin	0
20-24	Male	Ranolazine	Digoxin	0
25-29	Male	Ranolazine	Digoxin	0
30-34	Male	Ranolazine	Digoxin	0
35-39	Male	Ranolazine	Digoxin	0
40-44	Male	Ranolazine	Digoxin	0
45-49	Male	Ranolazine	Digoxin	0
50-54	Male	Ranolazine	Digoxin	0
55-59	Male	Ranolazine	Digoxin	0
60-64	Male	Ranolazine	Digoxin	2.4292363452625e-06
65-69	Male	Ranolazine	Digoxin	1.05919580558461e-05
70-74	Male	Ranolazine	Digoxin	2.06838677650785e-05
75-79	Male	Ranolazine	Digoxin	4.21111734980348e-05
80-84	Male	Ranolazine	Digoxin	5.84803213718584e-05
85-89	Male	Ranolazine	Digoxin	6.09013398294763e-05
>90	Male	Ranolazine	Digoxin	2.93992268003352e-05
