age_group	gender	name_i	name_j	patient
00-04	Female	Insulin glargine	Minocycline	0
05-09	Female	Insulin glargine	Minocycline	0
10-14	Female	Insulin glargine	Minocycline	0
15-19	Female	Insulin glargine	Minocycline	0
20-24	Female	Insulin glargine	Minocycline	7.52162467092892e-05
25-29	Female	Insulin glargine	Minocycline	0
30-34	Female	Insulin glargine	Minocycline	0
35-39	Female	Insulin glargine	Minocycline	0
40-44	Female	Insulin glargine	Minocycline	0.000102270402945388
45-49	Female	Insulin glargine	Minocycline	0
50-54	Female	Insulin glargine	Minocycline	0
55-59	Female	Insulin glargine	Minocycline	8.74737578726382e-05
60-64	Female	Insulin glargine	Minocycline	0
65-69	Female	Insulin glargine	Minocycline	0.000112007168458781
70-74	Female	Insulin glargine	Minocycline	0
75-79	Female	Insulin glargine	Minocycline	0
80-84	Female	Insulin glargine	Minocycline	0
85-89	Female	Insulin glargine	Minocycline	0
>90	Female	Insulin glargine	Minocycline	0
