age_group	gender	name_i	name_j	patient
00-04	Female	Rivastigmine	Doxepin	0
05-09	Female	Rivastigmine	Doxepin	0
10-14	Female	Rivastigmine	Doxepin	0
15-19	Female	Rivastigmine	Doxepin	0
20-24	Female	Rivastigmine	Doxepin	0
25-29	Female	Rivastigmine	Doxepin	0
30-34	Female	Rivastigmine	Doxepin	0
35-39	Female	Rivastigmine	Doxepin	0
40-44	Female	Rivastigmine	Doxepin	0
45-49	Female	Rivastigmine	Doxepin	0
50-54	Female	Rivastigmine	Doxepin	0
55-59	Female	Rivastigmine	Doxepin	0
60-64	Female	Rivastigmine	Doxepin	0
65-69	Female	Rivastigmine	Doxepin	0
70-74	Female	Rivastigmine	Doxepin	0
75-79	Female	Rivastigmine	Doxepin	5.59678520657734e-06
80-84	Female	Rivastigmine	Doxepin	6.28468359760428e-06
85-89	Female	Rivastigmine	Doxepin	1.18664783852096e-05
>90	Female	Rivastigmine	Doxepin	0
