age_group	gender	name_i	name_j	patient
00-04	Female	Estradiol	Phenobarbital	0
05-09	Female	Estradiol	Phenobarbital	0
10-14	Female	Estradiol	Phenobarbital	0
15-19	Female	Estradiol	Phenobarbital	0
20-24	Female	Estradiol	Phenobarbital	0
25-29	Female	Estradiol	Phenobarbital	0.000166861338227933
30-34	Female	Estradiol	Phenobarbital	0
35-39	Female	Estradiol	Phenobarbital	0
40-44	Female	Estradiol	Phenobarbital	0.000154942671211652
45-49	Female	Estradiol	Phenobarbital	0
50-54	Female	Estradiol	Phenobarbital	0
55-59	Female	Estradiol	Phenobarbital	0
60-64	Female	Estradiol	Phenobarbital	0
65-69	Female	Estradiol	Phenobarbital	0
70-74	Female	Estradiol	Phenobarbital	0
75-79	Female	Estradiol	Phenobarbital	0
80-84	Female	Estradiol	Phenobarbital	0
85-89	Female	Estradiol	Phenobarbital	0
>90	Female	Estradiol	Phenobarbital	0
