age_group	gender	name_i	name_j	patient
00-04	Male	Fluoxetine	Rasagiline	0
05-09	Male	Fluoxetine	Rasagiline	0
10-14	Male	Fluoxetine	Rasagiline	0
15-19	Male	Fluoxetine	Rasagiline	0
20-24	Male	Fluoxetine	Rasagiline	0
25-29	Male	Fluoxetine	Rasagiline	0
30-34	Male	Fluoxetine	Rasagiline	2.11126359125937e-06
35-39	Male	Fluoxetine	Rasagiline	0
40-44	Male	Fluoxetine	Rasagiline	0
45-49	Male	Fluoxetine	Rasagiline	2.03608347127799e-06
50-54	Male	Fluoxetine	Rasagiline	6.60147344887379e-06
55-59	Male	Fluoxetine	Rasagiline	9.39099403671879e-06
60-64	Male	Fluoxetine	Rasagiline	2.4292363452625e-05
65-69	Male	Fluoxetine	Rasagiline	2.91278846535768e-05
70-74	Male	Fluoxetine	Rasagiline	6.20516032952356e-05
75-79	Male	Fluoxetine	Rasagiline	3.15833801235261e-05
80-84	Male	Fluoxetine	Rasagiline	7.19757801499795e-05
85-89	Male	Fluoxetine	Rasagiline	8.12017864393017e-05
>90	Male	Fluoxetine	Rasagiline	5.87984536006703e-05
