age_group	gender	name_i	name_j	patient
00-04	Female	Ceftazidime	Amikacin	0
05-09	Female	Ceftazidime	Amikacin	0
10-14	Female	Ceftazidime	Amikacin	0
15-19	Female	Ceftazidime	Amikacin	0
20-24	Female	Ceftazidime	Amikacin	0
25-29	Female	Ceftazidime	Amikacin	0
30-34	Female	Ceftazidime	Amikacin	0
35-39	Female	Ceftazidime	Amikacin	0
40-44	Female	Ceftazidime	Amikacin	0
45-49	Female	Ceftazidime	Amikacin	0
50-54	Female	Ceftazidime	Amikacin	0
55-59	Female	Ceftazidime	Amikacin	0
60-64	Female	Ceftazidime	Amikacin	0
65-69	Female	Ceftazidime	Amikacin	0
70-74	Female	Ceftazidime	Amikacin	0
75-79	Female	Ceftazidime	Amikacin	0
80-84	Female	Ceftazidime	Amikacin	0
85-89	Female	Ceftazidime	Amikacin	3.95549279506987e-06
>90	Female	Ceftazidime	Amikacin	0
