age_group	gender	name_i	name_j	patient
00-04	Male	Omeprazole	Itraconazole	0
05-09	Male	Omeprazole	Itraconazole	0
10-14	Male	Omeprazole	Itraconazole	0
15-19	Male	Omeprazole	Itraconazole	0
20-24	Male	Omeprazole	Itraconazole	0
25-29	Male	Omeprazole	Itraconazole	0
30-34	Male	Omeprazole	Itraconazole	0
35-39	Male	Omeprazole	Itraconazole	0
40-44	Male	Omeprazole	Itraconazole	0
45-49	Male	Omeprazole	Itraconazole	0.000137760022041604
50-54	Male	Omeprazole	Itraconazole	0
55-59	Male	Omeprazole	Itraconazole	0
60-64	Male	Omeprazole	Itraconazole	0
65-69	Male	Omeprazole	Itraconazole	0
70-74	Male	Omeprazole	Itraconazole	0
75-79	Male	Omeprazole	Itraconazole	0
80-84	Male	Omeprazole	Itraconazole	0
85-89	Male	Omeprazole	Itraconazole	0
>90	Male	Omeprazole	Itraconazole	0
