age_group	gender	name_i	name_j	patient
00-04	Male	Moxifloxacin	Ziprasidone	0
05-09	Male	Moxifloxacin	Ziprasidone	0
10-14	Male	Moxifloxacin	Ziprasidone	0
15-19	Male	Moxifloxacin	Ziprasidone	0
20-24	Male	Moxifloxacin	Ziprasidone	0
25-29	Male	Moxifloxacin	Ziprasidone	0
30-34	Male	Moxifloxacin	Ziprasidone	0
35-39	Male	Moxifloxacin	Ziprasidone	0
40-44	Male	Moxifloxacin	Ziprasidone	0.000148235991698784
45-49	Male	Moxifloxacin	Ziprasidone	0
50-54	Male	Moxifloxacin	Ziprasidone	0.000124177325220415
55-59	Male	Moxifloxacin	Ziprasidone	0
60-64	Male	Moxifloxacin	Ziprasidone	0
65-69	Male	Moxifloxacin	Ziprasidone	0
70-74	Male	Moxifloxacin	Ziprasidone	0
75-79	Male	Moxifloxacin	Ziprasidone	0
80-84	Male	Moxifloxacin	Ziprasidone	0
85-89	Male	Moxifloxacin	Ziprasidone	0
>90	Male	Moxifloxacin	Ziprasidone	0
