age_group	gender	name_i	name_j	patient
00-04	Female	Bromocriptine	Josamycin	0
05-09	Female	Bromocriptine	Josamycin	0
10-14	Female	Bromocriptine	Josamycin	0
15-19	Female	Bromocriptine	Josamycin	0
20-24	Female	Bromocriptine	Josamycin	0
25-29	Female	Bromocriptine	Josamycin	0
30-34	Female	Bromocriptine	Josamycin	0
35-39	Female	Bromocriptine	Josamycin	1.70016559612906e-06
40-44	Female	Bromocriptine	Josamycin	0
45-49	Female	Bromocriptine	Josamycin	0
50-54	Female	Bromocriptine	Josamycin	0
55-59	Female	Bromocriptine	Josamycin	0
60-64	Female	Bromocriptine	Josamycin	0
65-69	Female	Bromocriptine	Josamycin	0
70-74	Female	Bromocriptine	Josamycin	0
75-79	Female	Bromocriptine	Josamycin	0
80-84	Female	Bromocriptine	Josamycin	0
85-89	Female	Bromocriptine	Josamycin	0
>90	Female	Bromocriptine	Josamycin	0
