age_group	gender	name_i	name_j	patient
00-04	Male	Repaglinide	Nadolol	0
05-09	Male	Repaglinide	Nadolol	0
10-14	Male	Repaglinide	Nadolol	0
15-19	Male	Repaglinide	Nadolol	0
20-24	Male	Repaglinide	Nadolol	0
25-29	Male	Repaglinide	Nadolol	0
30-34	Male	Repaglinide	Nadolol	0
35-39	Male	Repaglinide	Nadolol	1.84425964962755e-06
40-44	Male	Repaglinide	Nadolol	0
45-49	Male	Repaglinide	Nadolol	2.03608347127799e-06
50-54	Male	Repaglinide	Nadolol	4.40098229924919e-06
55-59	Male	Repaglinide	Nadolol	9.39099403671879e-06
60-64	Male	Repaglinide	Nadolol	1.21461817263125e-05
65-69	Male	Repaglinide	Nadolol	1.85359265977307e-05
70-74	Male	Repaglinide	Nadolol	1.47741912607704e-05
75-79	Male	Repaglinide	Nadolol	1.05277933745087e-05
80-84	Male	Repaglinide	Nadolol	1.79939450374949e-05
85-89	Male	Repaglinide	Nadolol	2.03004466098254e-05
>90	Male	Repaglinide	Nadolol	0
