age_group	gender	name_i	name_j	patient
00-04	Female	Fosinopril	Lithium cation	0
05-09	Female	Fosinopril	Lithium cation	0
10-14	Female	Fosinopril	Lithium cation	0
15-19	Female	Fosinopril	Lithium cation	0
20-24	Female	Fosinopril	Lithium cation	0
25-29	Female	Fosinopril	Lithium cation	0
30-34	Female	Fosinopril	Lithium cation	0
35-39	Female	Fosinopril	Lithium cation	0
40-44	Female	Fosinopril	Lithium cation	0
45-49	Female	Fosinopril	Lithium cation	1.88972330671343e-06
50-54	Female	Fosinopril	Lithium cation	0
55-59	Female	Fosinopril	Lithium cation	0
60-64	Female	Fosinopril	Lithium cation	2.1797129753954e-06
65-69	Female	Fosinopril	Lithium cation	0
70-74	Female	Fosinopril	Lithium cation	0
75-79	Female	Fosinopril	Lithium cation	0
80-84	Female	Fosinopril	Lithium cation	0
85-89	Female	Fosinopril	Lithium cation	0
>90	Female	Fosinopril	Lithium cation	0
