age_group	gender	name_i	name_j	patient
00-04	Female	Alendronic acid	Etodolac	0
05-09	Female	Alendronic acid	Etodolac	0
10-14	Female	Alendronic acid	Etodolac	0
15-19	Female	Alendronic acid	Etodolac	0
20-24	Female	Alendronic acid	Etodolac	0
25-29	Female	Alendronic acid	Etodolac	0
30-34	Female	Alendronic acid	Etodolac	0
35-39	Female	Alendronic acid	Etodolac	0
40-44	Female	Alendronic acid	Etodolac	0
45-49	Female	Alendronic acid	Etodolac	0
50-54	Female	Alendronic acid	Etodolac	9.23446301597562e-05
55-59	Female	Alendronic acid	Etodolac	0
60-64	Female	Alendronic acid	Etodolac	9.25411808254673e-05
65-69	Female	Alendronic acid	Etodolac	0
70-74	Female	Alendronic acid	Etodolac	0
75-79	Female	Alendronic acid	Etodolac	0
80-84	Female	Alendronic acid	Etodolac	0
85-89	Female	Alendronic acid	Etodolac	0
>90	Female	Alendronic acid	Etodolac	0
