age_group	gender	name_i	name_j	patient
00-04	Female	Digoxin	Cyclophosphamide	0
05-09	Female	Digoxin	Cyclophosphamide	0
10-14	Female	Digoxin	Cyclophosphamide	0
15-19	Female	Digoxin	Cyclophosphamide	0
20-24	Female	Digoxin	Cyclophosphamide	0
25-29	Female	Digoxin	Cyclophosphamide	0
30-34	Female	Digoxin	Cyclophosphamide	0
35-39	Female	Digoxin	Cyclophosphamide	0
40-44	Female	Digoxin	Cyclophosphamide	0
45-49	Female	Digoxin	Cyclophosphamide	0
50-54	Female	Digoxin	Cyclophosphamide	0
55-59	Female	Digoxin	Cyclophosphamide	0
60-64	Female	Digoxin	Cyclophosphamide	0
65-69	Female	Digoxin	Cyclophosphamide	0
70-74	Female	Digoxin	Cyclophosphamide	2.55507463373005e-06
75-79	Female	Digoxin	Cyclophosphamide	5.59678520657734e-06
80-84	Female	Digoxin	Cyclophosphamide	9.42702539640642e-06
85-89	Female	Digoxin	Cyclophosphamide	1.97774639753494e-05
>90	Female	Digoxin	Cyclophosphamide	2.63216772172723e-05
