age_group	gender	name_i	name_j	patient
00-04	Male	Trospium	Cetirizine	0
05-09	Male	Trospium	Cetirizine	0
10-14	Male	Trospium	Cetirizine	0
15-19	Male	Trospium	Cetirizine	0
20-24	Male	Trospium	Cetirizine	0
25-29	Male	Trospium	Cetirizine	0
30-34	Male	Trospium	Cetirizine	0
35-39	Male	Trospium	Cetirizine	3.6885192992551e-06
40-44	Male	Trospium	Cetirizine	5.60103805905361e-06
45-49	Male	Trospium	Cetirizine	2.03608347127799e-06
50-54	Male	Trospium	Cetirizine	2.2004911496246e-06
55-59	Male	Trospium	Cetirizine	0
60-64	Male	Trospium	Cetirizine	4.85847269052501e-06
65-69	Male	Trospium	Cetirizine	1.05919580558461e-05
70-74	Male	Trospium	Cetirizine	2.95483825215408e-06
75-79	Male	Trospium	Cetirizine	2.10555867490174e-05
80-84	Male	Trospium	Cetirizine	1.34954587781212e-05
85-89	Male	Trospium	Cetirizine	2.70672621464339e-05
>90	Male	Trospium	Cetirizine	4.40988402005027e-05
