age_group	gender	name_i	name_j	patient
00-04	Female	Butalbital	Doxycycline	0
05-09	Female	Butalbital	Doxycycline	0
10-14	Female	Butalbital	Doxycycline	0
15-19	Female	Butalbital	Doxycycline	0
20-24	Female	Butalbital	Doxycycline	0
25-29	Female	Butalbital	Doxycycline	0
30-34	Female	Butalbital	Doxycycline	0.000147242877125819
35-39	Female	Butalbital	Doxycycline	0.000170053566873565
40-44	Female	Butalbital	Doxycycline	0
45-49	Female	Butalbital	Doxycycline	0.000487519500780031
50-54	Female	Butalbital	Doxycycline	0.00101579093175732
55-59	Female	Butalbital	Doxycycline	0.000262421273617915
60-64	Female	Butalbital	Doxycycline	0.000185082361650935
65-69	Female	Butalbital	Doxycycline	0.000336021505376344
70-74	Female	Butalbital	Doxycycline	0
75-79	Female	Butalbital	Doxycycline	0.000440722785368004
80-84	Female	Butalbital	Doxycycline	0.000301841231512225
85-89	Female	Butalbital	Doxycycline	0
>90	Female	Butalbital	Doxycycline	0
