age_group	gender	name_i	name_j	patient
00-04	Female	Diltiazem	Amiodarone	0
05-09	Female	Diltiazem	Amiodarone	0
10-14	Female	Diltiazem	Amiodarone	0
15-19	Female	Diltiazem	Amiodarone	0
20-24	Female	Diltiazem	Amiodarone	0
25-29	Female	Diltiazem	Amiodarone	0
30-34	Female	Diltiazem	Amiodarone	0
35-39	Female	Diltiazem	Amiodarone	0
40-44	Female	Diltiazem	Amiodarone	0
45-49	Female	Diltiazem	Amiodarone	0.000195007800312012
50-54	Female	Diltiazem	Amiodarone	0.000461723150798781
55-59	Female	Diltiazem	Amiodarone	0.00096221133659902
60-64	Female	Diltiazem	Amiodarone	0.00111049416990561
65-69	Female	Diltiazem	Amiodarone	0.00156810035842294
70-74	Female	Diltiazem	Amiodarone	0.00316957210776545
75-79	Female	Diltiazem	Amiodarone	0.00528867342441604
80-84	Female	Diltiazem	Amiodarone	0.00603682463024449
85-89	Female	Diltiazem	Amiodarone	0.00752212389380531
>90	Female	Diltiazem	Amiodarone	0
