age_group	gender	name_i	name_j	patient
00-04	Male	Rifampicin	Fosphenytoin	0
05-09	Male	Rifampicin	Fosphenytoin	0
10-14	Male	Rifampicin	Fosphenytoin	0
15-19	Male	Rifampicin	Fosphenytoin	0
20-24	Male	Rifampicin	Fosphenytoin	0
25-29	Male	Rifampicin	Fosphenytoin	0
30-34	Male	Rifampicin	Fosphenytoin	0
35-39	Male	Rifampicin	Fosphenytoin	0
40-44	Male	Rifampicin	Fosphenytoin	0
45-49	Male	Rifampicin	Fosphenytoin	0
50-54	Male	Rifampicin	Fosphenytoin	0
55-59	Male	Rifampicin	Fosphenytoin	0.000112790435371081
60-64	Male	Rifampicin	Fosphenytoin	0
65-69	Male	Rifampicin	Fosphenytoin	0
70-74	Male	Rifampicin	Fosphenytoin	0
75-79	Male	Rifampicin	Fosphenytoin	0
80-84	Male	Rifampicin	Fosphenytoin	0
85-89	Male	Rifampicin	Fosphenytoin	0
>90	Male	Rifampicin	Fosphenytoin	0
