age_group	gender	name_i	name_j	patient
00-04	Female	Tramadol	Escitalopram	0
05-09	Female	Tramadol	Escitalopram	0
10-14	Female	Tramadol	Escitalopram	0
15-19	Female	Tramadol	Escitalopram	9.60984047664809e-05
20-24	Female	Tramadol	Escitalopram	0.000300864986837157
25-29	Female	Tramadol	Escitalopram	0.000129794276072425
30-34	Female	Tramadol	Escitalopram	0.000662592947066186
35-39	Female	Tramadol	Escitalopram	0.000510160700620696
40-44	Female	Tramadol	Escitalopram	0.00173859685007159
45-49	Female	Tramadol	Escitalopram	0.000975039001560062
50-54	Female	Tramadol	Escitalopram	0.000923446301597562
55-59	Female	Tramadol	Escitalopram	0.00201189643107068
60-64	Female	Tramadol	Escitalopram	0.00194336479733481
65-69	Female	Tramadol	Escitalopram	0.00134408602150538
70-74	Female	Tramadol	Escitalopram	0.001743264659271
75-79	Female	Tramadol	Escitalopram	0.00242397531952402
80-84	Female	Tramadol	Escitalopram	0.00181104738907335
85-89	Female	Tramadol	Escitalopram	0.00442477876106195
>90	Female	Tramadol	Escitalopram	0
