age_group	gender	name_i	name_j	patient
00-04	Female	Erythromycin	Sertraline	0
05-09	Female	Erythromycin	Sertraline	0
10-14	Female	Erythromycin	Sertraline	0
15-19	Female	Erythromycin	Sertraline	9.60984047664809e-05
20-24	Female	Erythromycin	Sertraline	0
25-29	Female	Erythromycin	Sertraline	0
30-34	Female	Erythromycin	Sertraline	0
35-39	Female	Erythromycin	Sertraline	8.50267834367826e-05
40-44	Female	Erythromycin	Sertraline	0
45-49	Female	Erythromycin	Sertraline	0
50-54	Female	Erythromycin	Sertraline	0
55-59	Female	Erythromycin	Sertraline	0
60-64	Female	Erythromycin	Sertraline	0
65-69	Female	Erythromycin	Sertraline	0
70-74	Female	Erythromycin	Sertraline	0
75-79	Female	Erythromycin	Sertraline	0
80-84	Female	Erythromycin	Sertraline	0
85-89	Female	Erythromycin	Sertraline	0
>90	Female	Erythromycin	Sertraline	0
