age_group	gender	name_i	name_j	patient
00-04	Female	Doxycycline	Clavulanic acid	0
05-09	Female	Doxycycline	Clavulanic acid	0
10-14	Female	Doxycycline	Clavulanic acid	0
15-19	Female	Doxycycline	Clavulanic acid	0
20-24	Female	Doxycycline	Clavulanic acid	0
25-29	Female	Doxycycline	Clavulanic acid	0
30-34	Female	Doxycycline	Clavulanic acid	0.000168236877523553
35-39	Female	Doxycycline	Clavulanic acid	0.000167308014053873
40-44	Female	Doxycycline	Clavulanic acid	0
45-49	Female	Doxycycline	Clavulanic acid	0
50-54	Female	Doxycycline	Clavulanic acid	0
55-59	Female	Doxycycline	Clavulanic acid	0
60-64	Female	Doxycycline	Clavulanic acid	0
65-69	Female	Doxycycline	Clavulanic acid	0
70-74	Female	Doxycycline	Clavulanic acid	0
75-79	Female	Doxycycline	Clavulanic acid	0
80-84	Female	Doxycycline	Clavulanic acid	0
85-89	Female	Doxycycline	Clavulanic acid	0
>90	Female	Doxycycline	Clavulanic acid	0
