age_group	gender	name_i	name_j	patient
00-04	Male	Capecitabine	Acenocoumarol	0
05-09	Male	Capecitabine	Acenocoumarol	0
10-14	Male	Capecitabine	Acenocoumarol	0
15-19	Male	Capecitabine	Acenocoumarol	0
20-24	Male	Capecitabine	Acenocoumarol	0
25-29	Male	Capecitabine	Acenocoumarol	0
30-34	Male	Capecitabine	Acenocoumarol	0
35-39	Male	Capecitabine	Acenocoumarol	0
40-44	Male	Capecitabine	Acenocoumarol	0
45-49	Male	Capecitabine	Acenocoumarol	0
50-54	Male	Capecitabine	Acenocoumarol	2.2004911496246e-06
55-59	Male	Capecitabine	Acenocoumarol	7.04324552753909e-06
60-64	Male	Capecitabine	Acenocoumarol	7.28770903578751e-06
65-69	Male	Capecitabine	Acenocoumarol	5.29597902792305e-06
70-74	Male	Capecitabine	Acenocoumarol	8.86451475646223e-06
75-79	Male	Capecitabine	Acenocoumarol	3.15833801235261e-05
80-84	Male	Capecitabine	Acenocoumarol	4.04863763343635e-05
85-89	Male	Capecitabine	Acenocoumarol	4.06008932196508e-05
>90	Male	Capecitabine	Acenocoumarol	1.46996134001676e-05
