age_group	gender	name_i	name_j	patient
00-04	Male	Aztreonam	Tetracycline	0
05-09	Male	Aztreonam	Tetracycline	0
10-14	Male	Aztreonam	Tetracycline	0
15-19	Male	Aztreonam	Tetracycline	0
20-24	Male	Aztreonam	Tetracycline	0
25-29	Male	Aztreonam	Tetracycline	0
30-34	Male	Aztreonam	Tetracycline	0
35-39	Male	Aztreonam	Tetracycline	0
40-44	Male	Aztreonam	Tetracycline	0
45-49	Male	Aztreonam	Tetracycline	0
50-54	Male	Aztreonam	Tetracycline	0
55-59	Male	Aztreonam	Tetracycline	0
60-64	Male	Aztreonam	Tetracycline	0
65-69	Male	Aztreonam	Tetracycline	0
70-74	Male	Aztreonam	Tetracycline	0
75-79	Male	Aztreonam	Tetracycline	0
80-84	Male	Aztreonam	Tetracycline	0
85-89	Male	Aztreonam	Tetracycline	0
>90	Male	Aztreonam	Tetracycline	0
