age_group	gender	name_i	name_j	patient
00-04	Male	Warfarin	Paroxetine	0
05-09	Male	Warfarin	Paroxetine	0
10-14	Male	Warfarin	Paroxetine	0
15-19	Male	Warfarin	Paroxetine	0
20-24	Male	Warfarin	Paroxetine	0
25-29	Male	Warfarin	Paroxetine	0
30-34	Male	Warfarin	Paroxetine	0
35-39	Male	Warfarin	Paroxetine	0
40-44	Male	Warfarin	Paroxetine	0.000148235991698784
45-49	Male	Warfarin	Paroxetine	0.000275520044083207
50-54	Male	Warfarin	Paroxetine	0
55-59	Male	Warfarin	Paroxetine	0
60-64	Male	Warfarin	Paroxetine	0.00012190661952944
65-69	Male	Warfarin	Paroxetine	0
70-74	Male	Warfarin	Paroxetine	0
75-79	Male	Warfarin	Paroxetine	0
80-84	Male	Warfarin	Paroxetine	0.000495294700346706
85-89	Male	Warfarin	Paroxetine	0.000809061488673139
>90	Male	Warfarin	Paroxetine	0
