age_group	gender	name_i	name_j	patient
00-04	Male	Colestipol	Levothyroxine	0
05-09	Male	Colestipol	Levothyroxine	0
10-14	Male	Colestipol	Levothyroxine	0
15-19	Male	Colestipol	Levothyroxine	0
20-24	Male	Colestipol	Levothyroxine	0
25-29	Male	Colestipol	Levothyroxine	0
30-34	Male	Colestipol	Levothyroxine	0
35-39	Male	Colestipol	Levothyroxine	0
40-44	Male	Colestipol	Levothyroxine	0
45-49	Male	Colestipol	Levothyroxine	0.000137760022041604
50-54	Male	Colestipol	Levothyroxine	0
55-59	Male	Colestipol	Levothyroxine	0
60-64	Male	Colestipol	Levothyroxine	0.00012190661952944
65-69	Male	Colestipol	Levothyroxine	0
70-74	Male	Colestipol	Levothyroxine	0
75-79	Male	Colestipol	Levothyroxine	0
80-84	Male	Colestipol	Levothyroxine	0
85-89	Male	Colestipol	Levothyroxine	0.000809061488673139
>90	Male	Colestipol	Levothyroxine	0
