age_group	gender	name_i	name_j	patient
00-04	Male	Digoxin	Sulfasalazine	0
05-09	Male	Digoxin	Sulfasalazine	0
10-14	Male	Digoxin	Sulfasalazine	0
15-19	Male	Digoxin	Sulfasalazine	0
20-24	Male	Digoxin	Sulfasalazine	0
25-29	Male	Digoxin	Sulfasalazine	0
30-34	Male	Digoxin	Sulfasalazine	0
35-39	Male	Digoxin	Sulfasalazine	0
40-44	Male	Digoxin	Sulfasalazine	0
45-49	Male	Digoxin	Sulfasalazine	0
50-54	Male	Digoxin	Sulfasalazine	0
55-59	Male	Digoxin	Sulfasalazine	0
60-64	Male	Digoxin	Sulfasalazine	0.00012190661952944
65-69	Male	Digoxin	Sulfasalazine	0
70-74	Male	Digoxin	Sulfasalazine	0
75-79	Male	Digoxin	Sulfasalazine	0
80-84	Male	Digoxin	Sulfasalazine	0
85-89	Male	Digoxin	Sulfasalazine	0
>90	Male	Digoxin	Sulfasalazine	0
