age_group	gender	name_i	name_j	patient
00-04	Male	Trospium	Scopolamine	0
05-09	Male	Trospium	Scopolamine	0
10-14	Male	Trospium	Scopolamine	0
15-19	Male	Trospium	Scopolamine	0
20-24	Male	Trospium	Scopolamine	0
25-29	Male	Trospium	Scopolamine	0
30-34	Male	Trospium	Scopolamine	0
35-39	Male	Trospium	Scopolamine	0
40-44	Male	Trospium	Scopolamine	0
45-49	Male	Trospium	Scopolamine	0
50-54	Male	Trospium	Scopolamine	0
55-59	Male	Trospium	Scopolamine	0
60-64	Male	Trospium	Scopolamine	0
65-69	Male	Trospium	Scopolamine	0.000150285542530809
70-74	Male	Trospium	Scopolamine	0
75-79	Male	Trospium	Scopolamine	0
80-84	Male	Trospium	Scopolamine	0
85-89	Male	Trospium	Scopolamine	0
>90	Male	Trospium	Scopolamine	0
