age_group	gender	name_i	name_j	patient
00-04	Male	Digoxin	Telmisartan	0
05-09	Male	Digoxin	Telmisartan	0
10-14	Male	Digoxin	Telmisartan	0
15-19	Male	Digoxin	Telmisartan	0
20-24	Male	Digoxin	Telmisartan	0
25-29	Male	Digoxin	Telmisartan	2.6879986237447e-06
30-34	Male	Digoxin	Telmisartan	0
35-39	Male	Digoxin	Telmisartan	0
40-44	Male	Digoxin	Telmisartan	1.8670126863512e-06
45-49	Male	Digoxin	Telmisartan	1.01804173563899e-05
50-54	Male	Digoxin	Telmisartan	4.40098229924919e-05
55-59	Male	Digoxin	Telmisartan	4.69549701835939e-05
60-64	Male	Digoxin	Telmisartan	9.23109811199751e-05
65-69	Male	Digoxin	Telmisartan	0.000161527360351653
70-74	Male	Digoxin	Telmisartan	0.000307303178224024
75-79	Male	Digoxin	Telmisartan	0.000473750701852892
80-84	Male	Digoxin	Telmisartan	0.000629788076312321
85-89	Male	Digoxin	Telmisartan	0.00066314792258763
>90	Male	Digoxin	Telmisartan	0.00048508724220553
