age_group	gender	name_i	name_j	patient
00-04	Female	Sertraline	Cilostazol	0
05-09	Female	Sertraline	Cilostazol	0
10-14	Female	Sertraline	Cilostazol	0
15-19	Female	Sertraline	Cilostazol	0
20-24	Female	Sertraline	Cilostazol	0
25-29	Female	Sertraline	Cilostazol	0
30-34	Female	Sertraline	Cilostazol	0
35-39	Female	Sertraline	Cilostazol	1.70016559612906e-06
40-44	Female	Sertraline	Cilostazol	0
45-49	Female	Sertraline	Cilostazol	5.66916992014029e-06
50-54	Female	Sertraline	Cilostazol	9.93950815337854e-06
55-59	Female	Sertraline	Cilostazol	6.2996491095446e-06
60-64	Female	Sertraline	Cilostazol	1.0898564876977e-05
65-69	Female	Sertraline	Cilostazol	1.42433234421365e-05
70-74	Female	Sertraline	Cilostazol	1.53304478023803e-05
75-79	Female	Sertraline	Cilostazol	3.91774964460414e-05
80-84	Female	Sertraline	Cilostazol	4.71351269820321e-05
85-89	Female	Sertraline	Cilostazol	4.35104207457686e-05
>90	Female	Sertraline	Cilostazol	7.23846123474988e-05
