age_group	gender	name_i	name_j	patient
00-04	Female	Dihydroergotamine	Josamycin	0
05-09	Female	Dihydroergotamine	Josamycin	0
10-14	Female	Dihydroergotamine	Josamycin	0
15-19	Female	Dihydroergotamine	Josamycin	0
20-24	Female	Dihydroergotamine	Josamycin	0
25-29	Female	Dihydroergotamine	Josamycin	0
30-34	Female	Dihydroergotamine	Josamycin	0
35-39	Female	Dihydroergotamine	Josamycin	0
40-44	Female	Dihydroergotamine	Josamycin	1.75817065859315e-06
45-49	Female	Dihydroergotamine	Josamycin	1.88972330671343e-06
50-54	Female	Dihydroergotamine	Josamycin	0
55-59	Female	Dihydroergotamine	Josamycin	0
60-64	Female	Dihydroergotamine	Josamycin	0
65-69	Female	Dihydroergotamine	Josamycin	0
70-74	Female	Dihydroergotamine	Josamycin	0
75-79	Female	Dihydroergotamine	Josamycin	0
80-84	Female	Dihydroergotamine	Josamycin	0
85-89	Female	Dihydroergotamine	Josamycin	7.91098559013975e-06
>90	Female	Dihydroergotamine	Josamycin	0
