age_group	gender	name_i	name_j	patient
00-04	Male	Timolol	Salmeterol	0
05-09	Male	Timolol	Salmeterol	0
10-14	Male	Timolol	Salmeterol	0
15-19	Male	Timolol	Salmeterol	0
20-24	Male	Timolol	Salmeterol	0
25-29	Male	Timolol	Salmeterol	0
30-34	Male	Timolol	Salmeterol	0
35-39	Male	Timolol	Salmeterol	0
40-44	Male	Timolol	Salmeterol	0
45-49	Male	Timolol	Salmeterol	0
50-54	Male	Timolol	Salmeterol	0.000124177325220415
55-59	Male	Timolol	Salmeterol	0
60-64	Male	Timolol	Salmeterol	0.00012190661952944
65-69	Male	Timolol	Salmeterol	0
70-74	Male	Timolol	Salmeterol	0
75-79	Male	Timolol	Salmeterol	0
80-84	Male	Timolol	Salmeterol	0
85-89	Male	Timolol	Salmeterol	0
>90	Male	Timolol	Salmeterol	0
