age_group	gender	name_i	name_j	patient
00-04	Male	Trospium	Tiotropium	0
05-09	Male	Trospium	Tiotropium	0
10-14	Male	Trospium	Tiotropium	0
15-19	Male	Trospium	Tiotropium	0
20-24	Male	Trospium	Tiotropium	0
25-29	Male	Trospium	Tiotropium	0
30-34	Male	Trospium	Tiotropium	0
35-39	Male	Trospium	Tiotropium	0
40-44	Male	Trospium	Tiotropium	0
45-49	Male	Trospium	Tiotropium	2.03608347127799e-06
50-54	Male	Trospium	Tiotropium	0
55-59	Male	Trospium	Tiotropium	4.69549701835939e-06
60-64	Male	Trospium	Tiotropium	7.28770903578751e-06
65-69	Male	Trospium	Tiotropium	1.85359265977307e-05
70-74	Male	Trospium	Tiotropium	2.95483825215408e-05
75-79	Male	Trospium	Tiotropium	7.01852891633914e-05
80-84	Male	Trospium	Tiotropium	9.44682114468481e-05
85-89	Male	Trospium	Tiotropium	6.09013398294763e-05
>90	Male	Trospium	Tiotropium	1.46996134001676e-05
