age_group	gender	name_i	name_j	patient
00-04	Male	Indomethacin	Carvedilol	0
05-09	Male	Indomethacin	Carvedilol	0
10-14	Male	Indomethacin	Carvedilol	0
15-19	Male	Indomethacin	Carvedilol	0
20-24	Male	Indomethacin	Carvedilol	0
25-29	Male	Indomethacin	Carvedilol	5.37599724748941e-06
30-34	Male	Indomethacin	Carvedilol	2.11126359125937e-06
35-39	Male	Indomethacin	Carvedilol	1.29098175473929e-05
40-44	Male	Indomethacin	Carvedilol	3.73402537270241e-06
45-49	Male	Indomethacin	Carvedilol	3.66495024830038e-05
50-54	Male	Indomethacin	Carvedilol	7.92176813864855e-05
55-59	Male	Indomethacin	Carvedilol	0.000100953185894727
60-64	Male	Indomethacin	Carvedilol	0.000157900362442063
65-69	Male	Indomethacin	Carvedilol	0.000169471328893538
70-74	Male	Indomethacin	Carvedilol	0.000221612868911556
75-79	Male	Indomethacin	Carvedilol	0.000252667040988209
80-84	Male	Indomethacin	Carvedilol	0.000323891010674908
85-89	Male	Indomethacin	Carvedilol	0.000121802679658953
>90	Male	Indomethacin	Carvedilol	0.000176395360802011
