age_group	gender	name_i	name_j	patient
00-04	Female	Carteolol	Glyburide	0
05-09	Female	Carteolol	Glyburide	0
10-14	Female	Carteolol	Glyburide	0
15-19	Female	Carteolol	Glyburide	0
20-24	Female	Carteolol	Glyburide	0
25-29	Female	Carteolol	Glyburide	0
30-34	Female	Carteolol	Glyburide	0
35-39	Female	Carteolol	Glyburide	0
40-44	Female	Carteolol	Glyburide	0
45-49	Female	Carteolol	Glyburide	0
50-54	Female	Carteolol	Glyburide	0
55-59	Female	Carteolol	Glyburide	0
60-64	Female	Carteolol	Glyburide	0
65-69	Female	Carteolol	Glyburide	0
70-74	Female	Carteolol	Glyburide	0
75-79	Female	Carteolol	Glyburide	0
80-84	Female	Carteolol	Glyburide	0
85-89	Female	Carteolol	Glyburide	0
>90	Female	Carteolol	Glyburide	0
