age_group	gender	name_i	name_j	patient
00-04	Female	Pseudoephedrine	Clomipramine	0
05-09	Female	Pseudoephedrine	Clomipramine	0
10-14	Female	Pseudoephedrine	Clomipramine	0
15-19	Female	Pseudoephedrine	Clomipramine	0
20-24	Female	Pseudoephedrine	Clomipramine	8.37518599892239e-06
25-29	Female	Pseudoephedrine	Clomipramine	8.88691401910687e-06
30-34	Female	Pseudoephedrine	Clomipramine	2.02143827170703e-05
35-39	Female	Pseudoephedrine	Clomipramine	1.02009935767744e-05
40-44	Female	Pseudoephedrine	Clomipramine	2.28562185617109e-05
45-49	Female	Pseudoephedrine	Clomipramine	2.26766796805612e-05
50-54	Female	Pseudoephedrine	Clomipramine	3.3794327721487e-05
55-59	Female	Pseudoephedrine	Clomipramine	3.1498245547723e-05
60-64	Female	Pseudoephedrine	Clomipramine	3.05159816555356e-05
65-69	Female	Pseudoephedrine	Clomipramine	2.37388724035608e-05
70-74	Female	Pseudoephedrine	Clomipramine	2.04405970698404e-05
75-79	Female	Pseudoephedrine	Clomipramine	2.5185533429598e-05
80-84	Female	Pseudoephedrine	Clomipramine	1.57117089940107e-05
85-89	Female	Pseudoephedrine	Clomipramine	1.18664783852096e-05
>90	Female	Pseudoephedrine	Clomipramine	0
