age_group	gender	name_i	name_j	patient
00-04	Male	Theophylline	Disulfiram	0
05-09	Male	Theophylline	Disulfiram	0
10-14	Male	Theophylline	Disulfiram	0
15-19	Male	Theophylline	Disulfiram	0
20-24	Male	Theophylline	Disulfiram	0
25-29	Male	Theophylline	Disulfiram	0
30-34	Male	Theophylline	Disulfiram	0
35-39	Male	Theophylline	Disulfiram	0
40-44	Male	Theophylline	Disulfiram	0
45-49	Male	Theophylline	Disulfiram	0
50-54	Male	Theophylline	Disulfiram	2.2004911496246e-06
55-59	Male	Theophylline	Disulfiram	7.04324552753909e-06
60-64	Male	Theophylline	Disulfiram	4.85847269052501e-06
65-69	Male	Theophylline	Disulfiram	5.29597902792305e-06
70-74	Male	Theophylline	Disulfiram	0
75-79	Male	Theophylline	Disulfiram	7.01852891633914e-06
80-84	Male	Theophylline	Disulfiram	0
85-89	Male	Theophylline	Disulfiram	0
>90	Male	Theophylline	Disulfiram	0
