age_group	gender	name_i	name_j	patient
00-04	Male	Ranitidine	Acenocoumarol	0
05-09	Male	Ranitidine	Acenocoumarol	0
10-14	Male	Ranitidine	Acenocoumarol	0
15-19	Male	Ranitidine	Acenocoumarol	0
20-24	Male	Ranitidine	Acenocoumarol	1.33436969379551e-05
25-29	Male	Ranitidine	Acenocoumarol	2.15039889899576e-05
30-34	Male	Ranitidine	Acenocoumarol	1.47788451388156e-05
35-39	Male	Ranitidine	Acenocoumarol	3.50409333429235e-05
40-44	Male	Ranitidine	Acenocoumarol	5.78773932768873e-05
45-49	Male	Ranitidine	Acenocoumarol	9.77320066213435e-05
50-54	Male	Ranitidine	Acenocoumarol	0.000209046659214337
55-59	Male	Ranitidine	Acenocoumarol	0.000375639761468751
60-64	Male	Ranitidine	Acenocoumarol	0.000634030686113513
65-69	Male	Ranitidine	Acenocoumarol	0.00121013120788042
70-74	Male	Ranitidine	Acenocoumarol	0.00209202548252509
75-79	Male	Ranitidine	Acenocoumarol	0.00330221785513756
80-84	Male	Ranitidine	Acenocoumarol	0.00442651047922374
85-89	Male	Ranitidine	Acenocoumarol	0.00428339423467316
>90	Male	Ranitidine	Acenocoumarol	0.00364550412324156
