age_group	gender	name_i	name_j	patient
00-04	Female	Methotrexate	Cholestyramine	0
05-09	Female	Methotrexate	Cholestyramine	0
10-14	Female	Methotrexate	Cholestyramine	0
15-19	Female	Methotrexate	Cholestyramine	0
20-24	Female	Methotrexate	Cholestyramine	0
25-29	Female	Methotrexate	Cholestyramine	0
30-34	Female	Methotrexate	Cholestyramine	7.36214385629095e-05
35-39	Female	Methotrexate	Cholestyramine	0
40-44	Female	Methotrexate	Cholestyramine	0
45-49	Female	Methotrexate	Cholestyramine	0
50-54	Female	Methotrexate	Cholestyramine	0
55-59	Female	Methotrexate	Cholestyramine	8.74737578726382e-05
60-64	Female	Methotrexate	Cholestyramine	0
65-69	Female	Methotrexate	Cholestyramine	0
70-74	Female	Methotrexate	Cholestyramine	0
75-79	Female	Methotrexate	Cholestyramine	0
80-84	Female	Methotrexate	Cholestyramine	0
85-89	Female	Methotrexate	Cholestyramine	0
>90	Female	Methotrexate	Cholestyramine	0
