age_group	gender	name_i	name_j	patient
00-04	Male	Phenytoin	Methotrexate	0
05-09	Male	Phenytoin	Methotrexate	0
10-14	Male	Phenytoin	Methotrexate	0
15-19	Male	Phenytoin	Methotrexate	0
20-24	Male	Phenytoin	Methotrexate	0
25-29	Male	Phenytoin	Methotrexate	0
30-34	Male	Phenytoin	Methotrexate	0
35-39	Male	Phenytoin	Methotrexate	0
40-44	Male	Phenytoin	Methotrexate	0
45-49	Male	Phenytoin	Methotrexate	0
50-54	Male	Phenytoin	Methotrexate	0
55-59	Male	Phenytoin	Methotrexate	0
60-64	Male	Phenytoin	Methotrexate	0
65-69	Male	Phenytoin	Methotrexate	0
70-74	Male	Phenytoin	Methotrexate	0
75-79	Male	Phenytoin	Methotrexate	0.000313185092389602
80-84	Male	Phenytoin	Methotrexate	0.000495294700346706
85-89	Male	Phenytoin	Methotrexate	0
>90	Male	Phenytoin	Methotrexate	0
