age_group	gender	name_i	name_j	patient
00-04	Female	Triazolam	Josamycin	0
05-09	Female	Triazolam	Josamycin	0
10-14	Female	Triazolam	Josamycin	0
15-19	Female	Triazolam	Josamycin	0
20-24	Female	Triazolam	Josamycin	0
25-29	Female	Triazolam	Josamycin	0
30-34	Female	Triazolam	Josamycin	0
35-39	Female	Triazolam	Josamycin	0
40-44	Female	Triazolam	Josamycin	0
45-49	Female	Triazolam	Josamycin	0
50-54	Female	Triazolam	Josamycin	0
55-59	Female	Triazolam	Josamycin	0
60-64	Female	Triazolam	Josamycin	0
65-69	Female	Triazolam	Josamycin	0
70-74	Female	Triazolam	Josamycin	0
75-79	Female	Triazolam	Josamycin	0
80-84	Female	Triazolam	Josamycin	0
85-89	Female	Triazolam	Josamycin	0
>90	Female	Triazolam	Josamycin	6.58041930431807e-06
