age_group	gender	name_i	name_j	patient
00-04	Male	Citalopram	Metoprolol	1.29594111243585e-05
05-09	Male	Citalopram	Metoprolol	0
10-14	Male	Citalopram	Metoprolol	0
15-19	Male	Citalopram	Metoprolol	0
20-24	Male	Citalopram	Metoprolol	0
25-29	Male	Citalopram	Metoprolol	0
30-34	Male	Citalopram	Metoprolol	2.11126359125937e-06
35-39	Male	Citalopram	Metoprolol	3.6885192992551e-06
40-44	Male	Citalopram	Metoprolol	9.33506343175602e-06
45-49	Male	Citalopram	Metoprolol	6.10825041383397e-06
50-54	Male	Citalopram	Metoprolol	1.76039291969968e-05
55-59	Male	Citalopram	Metoprolol	1.87819880734376e-05
60-64	Male	Citalopram	Metoprolol	3.4009308833675e-05
65-69	Male	Citalopram	Metoprolol	2.38319056256537e-05
70-74	Male	Citalopram	Metoprolol	2.65935442693867e-05
75-79	Male	Citalopram	Metoprolol	3.86019090398652e-05
80-84	Male	Citalopram	Metoprolol	3.59878900749898e-05
85-89	Male	Citalopram	Metoprolol	2.70672621464339e-05
>90	Male	Citalopram	Metoprolol	8.81976804010055e-05
