age_group	gender	name_i	name_j	patient
00-04	Male	Warfarin	Itraconazole	0
05-09	Male	Warfarin	Itraconazole	0
10-14	Male	Warfarin	Itraconazole	0
15-19	Male	Warfarin	Itraconazole	0
20-24	Male	Warfarin	Itraconazole	0
25-29	Male	Warfarin	Itraconazole	0
30-34	Male	Warfarin	Itraconazole	0
35-39	Male	Warfarin	Itraconazole	0
40-44	Male	Warfarin	Itraconazole	0
45-49	Male	Warfarin	Itraconazole	0
50-54	Male	Warfarin	Itraconazole	0
55-59	Male	Warfarin	Itraconazole	0
60-64	Male	Warfarin	Itraconazole	0.00012190661952944
65-69	Male	Warfarin	Itraconazole	0
70-74	Male	Warfarin	Itraconazole	0
75-79	Male	Warfarin	Itraconazole	0
80-84	Male	Warfarin	Itraconazole	0
85-89	Male	Warfarin	Itraconazole	0
>90	Male	Warfarin	Itraconazole	0
