age_group	gender	name_i	name_j	patient
00-04	Male	Nifedipine	Phenobarbital	0
05-09	Male	Nifedipine	Phenobarbital	0
10-14	Male	Nifedipine	Phenobarbital	0
15-19	Male	Nifedipine	Phenobarbital	0
20-24	Male	Nifedipine	Phenobarbital	0
25-29	Male	Nifedipine	Phenobarbital	0
30-34	Male	Nifedipine	Phenobarbital	0
35-39	Male	Nifedipine	Phenobarbital	0
40-44	Male	Nifedipine	Phenobarbital	1.8670126863512e-06
45-49	Male	Nifedipine	Phenobarbital	4.07216694255598e-06
50-54	Male	Nifedipine	Phenobarbital	6.60147344887379e-06
55-59	Male	Nifedipine	Phenobarbital	4.69549701835939e-06
60-64	Male	Nifedipine	Phenobarbital	1.21461817263125e-05
65-69	Male	Nifedipine	Phenobarbital	1.05919580558461e-05
70-74	Male	Nifedipine	Phenobarbital	1.18193530086163e-05
75-79	Male	Nifedipine	Phenobarbital	3.50926445816957e-06
80-84	Male	Nifedipine	Phenobarbital	1.79939450374949e-05
85-89	Male	Nifedipine	Phenobarbital	2.03004466098254e-05
>90	Male	Nifedipine	Phenobarbital	0
