age_group	gender	name_i	name_j	patient
00-04	Female	Cyclosporine	Ciprofloxacin	0
05-09	Female	Cyclosporine	Ciprofloxacin	0
10-14	Female	Cyclosporine	Ciprofloxacin	8.07382707477171e-06
15-19	Female	Cyclosporine	Ciprofloxacin	1.0016861717224e-05
20-24	Female	Cyclosporine	Ciprofloxacin	1.39586433315373e-05
25-29	Female	Cyclosporine	Ciprofloxacin	1.5552099533437e-05
30-34	Female	Cyclosporine	Ciprofloxacin	2.20520538731676e-05
35-39	Female	Cyclosporine	Ciprofloxacin	2.55024839419359e-05
40-44	Female	Cyclosporine	Ciprofloxacin	1.93398772445246e-05
45-49	Female	Cyclosporine	Ciprofloxacin	4.15739127476955e-05
50-54	Female	Cyclosporine	Ciprofloxacin	4.37338358748656e-05
55-59	Female	Cyclosporine	Ciprofloxacin	4.40975437668122e-05
60-64	Female	Cyclosporine	Ciprofloxacin	6.5391389261862e-05
65-69	Female	Cyclosporine	Ciprofloxacin	6.17210682492582e-05
70-74	Female	Cyclosporine	Ciprofloxacin	6.38768658432513e-05
75-79	Female	Cyclosporine	Ciprofloxacin	7.27582076855054e-05
80-84	Female	Cyclosporine	Ciprofloxacin	6.91315195736471e-05
85-89	Female	Cyclosporine	Ciprofloxacin	3.95549279506987e-05
>90	Female	Cyclosporine	Ciprofloxacin	6.58041930431807e-06
