age_group	gender	name_i	name_j	patient
00-04	Female	Fluconazole	Diazepam	0
05-09	Female	Fluconazole	Diazepam	0
10-14	Female	Fluconazole	Diazepam	0
15-19	Female	Fluconazole	Diazepam	0
20-24	Female	Fluconazole	Diazepam	0
25-29	Female	Fluconazole	Diazepam	0
30-34	Female	Fluconazole	Diazepam	0.000336473755047106
35-39	Female	Fluconazole	Diazepam	0.000334616028107746
40-44	Female	Fluconazole	Diazepam	0.000309885342423303
45-49	Female	Fluconazole	Diazepam	0.000972897845726199
50-54	Female	Fluconazole	Diazepam	0.0014988418040605
55-59	Female	Fluconazole	Diazepam	0.00188323917137476
60-64	Female	Fluconazole	Diazepam	0.0023239184840901
65-69	Female	Fluconazole	Diazepam	0.000958772770853308
70-74	Female	Fluconazole	Diazepam	0.00227642276422764
75-79	Female	Fluconazole	Diazepam	0.00172117039586919
80-84	Female	Fluconazole	Diazepam	0.00261437908496732
85-89	Female	Fluconazole	Diazepam	0.00120481927710843
>90	Female	Fluconazole	Diazepam	0
