age_group	gender	name_i	name_j	patient
00-04	Male	Sirolimus	Itraconazole	0
05-09	Male	Sirolimus	Itraconazole	0
10-14	Male	Sirolimus	Itraconazole	0
15-19	Male	Sirolimus	Itraconazole	0
20-24	Male	Sirolimus	Itraconazole	0
25-29	Male	Sirolimus	Itraconazole	0
30-34	Male	Sirolimus	Itraconazole	2.11126359125937e-06
35-39	Male	Sirolimus	Itraconazole	0
40-44	Male	Sirolimus	Itraconazole	0
45-49	Male	Sirolimus	Itraconazole	2.03608347127799e-06
50-54	Male	Sirolimus	Itraconazole	2.2004911496246e-06
55-59	Male	Sirolimus	Itraconazole	0
60-64	Male	Sirolimus	Itraconazole	0
65-69	Male	Sirolimus	Itraconazole	0
70-74	Male	Sirolimus	Itraconazole	0
75-79	Male	Sirolimus	Itraconazole	0
80-84	Male	Sirolimus	Itraconazole	0
85-89	Male	Sirolimus	Itraconazole	0
>90	Male	Sirolimus	Itraconazole	0
