age_group	gender	name_i	name_j	patient
00-04	Female	Pyridostigmine	Prednisolone	0
05-09	Female	Pyridostigmine	Prednisolone	0
10-14	Female	Pyridostigmine	Prednisolone	4.03691353738586e-06
15-19	Female	Pyridostigmine	Prednisolone	0
20-24	Female	Pyridostigmine	Prednisolone	0
25-29	Female	Pyridostigmine	Prednisolone	0
30-34	Female	Pyridostigmine	Prednisolone	0
35-39	Female	Pyridostigmine	Prednisolone	0
40-44	Female	Pyridostigmine	Prednisolone	0
45-49	Female	Pyridostigmine	Prednisolone	0
50-54	Female	Pyridostigmine	Prednisolone	0
55-59	Female	Pyridostigmine	Prednisolone	0
60-64	Female	Pyridostigmine	Prednisolone	0
65-69	Female	Pyridostigmine	Prednisolone	0
70-74	Female	Pyridostigmine	Prednisolone	0
75-79	Female	Pyridostigmine	Prednisolone	0
80-84	Female	Pyridostigmine	Prednisolone	0
85-89	Female	Pyridostigmine	Prednisolone	0
>90	Female	Pyridostigmine	Prednisolone	0
