age_group	gender	name_i	name_j	patient
00-04	Male	Omeprazole	Cilostazol	0
05-09	Male	Omeprazole	Cilostazol	0
10-14	Male	Omeprazole	Cilostazol	0
15-19	Male	Omeprazole	Cilostazol	0
20-24	Male	Omeprazole	Cilostazol	3.33592423448879e-06
25-29	Male	Omeprazole	Cilostazol	2.6879986237447e-06
30-34	Male	Omeprazole	Cilostazol	8.44505436503748e-06
35-39	Male	Omeprazole	Cilostazol	1.47540771970204e-05
40-44	Male	Omeprazole	Cilostazol	6.34784313359409e-05
45-49	Male	Omeprazole	Cilostazol	0.000226005265311857
50-54	Male	Omeprazole	Cilostazol	0.00059853359269789
55-59	Male	Omeprazole	Cilostazol	0.00115039676949805
60-64	Male	Omeprazole	Cilostazol	0.0019628229669721
65-69	Male	Omeprazole	Cilostazol	0.00280686888479922
70-74	Male	Omeprazole	Cilostazol	0.00317349628281348
75-79	Male	Omeprazole	Cilostazol	0.00364612577203818
80-84	Male	Omeprazole	Cilostazol	0.00347283139223651
85-89	Male	Omeprazole	Cilostazol	0.00273379347678982
>90	Male	Omeprazole	Cilostazol	0.00196974819562246
