age_group	gender	name_i	name_j	patient
00-04	Female	Sulfasalazine	Mercaptopurine	0
05-09	Female	Sulfasalazine	Mercaptopurine	0
10-14	Female	Sulfasalazine	Mercaptopurine	0
15-19	Female	Sulfasalazine	Mercaptopurine	0
20-24	Female	Sulfasalazine	Mercaptopurine	0
25-29	Female	Sulfasalazine	Mercaptopurine	0
30-34	Female	Sulfasalazine	Mercaptopurine	0
35-39	Female	Sulfasalazine	Mercaptopurine	0
40-44	Female	Sulfasalazine	Mercaptopurine	0
45-49	Female	Sulfasalazine	Mercaptopurine	0
50-54	Female	Sulfasalazine	Mercaptopurine	0
55-59	Female	Sulfasalazine	Mercaptopurine	0
60-64	Female	Sulfasalazine	Mercaptopurine	0
65-69	Female	Sulfasalazine	Mercaptopurine	0
70-74	Female	Sulfasalazine	Mercaptopurine	0
75-79	Female	Sulfasalazine	Mercaptopurine	0
80-84	Female	Sulfasalazine	Mercaptopurine	0
85-89	Female	Sulfasalazine	Mercaptopurine	0
>90	Female	Sulfasalazine	Mercaptopurine	0
