age_group	gender	name_i	name_j	patient
00-04	Male	Phenoxymethylpenicillin	Methotrexate	0
05-09	Male	Phenoxymethylpenicillin	Methotrexate	0
10-14	Male	Phenoxymethylpenicillin	Methotrexate	7.62203836171907e-06
15-19	Male	Phenoxymethylpenicillin	Methotrexate	0
20-24	Male	Phenoxymethylpenicillin	Methotrexate	6.67184846897757e-06
25-29	Male	Phenoxymethylpenicillin	Methotrexate	0
30-34	Male	Phenoxymethylpenicillin	Methotrexate	4.22252718251874e-06
35-39	Male	Phenoxymethylpenicillin	Methotrexate	0
40-44	Male	Phenoxymethylpenicillin	Methotrexate	5.60103805905361e-06
45-49	Male	Phenoxymethylpenicillin	Methotrexate	2.03608347127799e-06
50-54	Male	Phenoxymethylpenicillin	Methotrexate	0
55-59	Male	Phenoxymethylpenicillin	Methotrexate	2.3477485091797e-06
60-64	Male	Phenoxymethylpenicillin	Methotrexate	4.85847269052501e-06
65-69	Male	Phenoxymethylpenicillin	Methotrexate	0
70-74	Male	Phenoxymethylpenicillin	Methotrexate	0
75-79	Male	Phenoxymethylpenicillin	Methotrexate	0
80-84	Male	Phenoxymethylpenicillin	Methotrexate	0
85-89	Male	Phenoxymethylpenicillin	Methotrexate	0
>90	Male	Phenoxymethylpenicillin	Methotrexate	0
