age_group	gender	name_i	name_j	patient
00-04	Male	Chlorthalidone	Digoxin	0
05-09	Male	Chlorthalidone	Digoxin	0
10-14	Male	Chlorthalidone	Digoxin	0
15-19	Male	Chlorthalidone	Digoxin	0
20-24	Male	Chlorthalidone	Digoxin	0
25-29	Male	Chlorthalidone	Digoxin	0
30-34	Male	Chlorthalidone	Digoxin	0
35-39	Male	Chlorthalidone	Digoxin	0
40-44	Male	Chlorthalidone	Digoxin	0
45-49	Male	Chlorthalidone	Digoxin	0
50-54	Male	Chlorthalidone	Digoxin	0
55-59	Male	Chlorthalidone	Digoxin	0.000112790435371081
60-64	Male	Chlorthalidone	Digoxin	0
65-69	Male	Chlorthalidone	Digoxin	0
70-74	Male	Chlorthalidone	Digoxin	0
75-79	Male	Chlorthalidone	Digoxin	0
80-84	Male	Chlorthalidone	Digoxin	0
85-89	Male	Chlorthalidone	Digoxin	0
>90	Male	Chlorthalidone	Digoxin	0
