age_group	gender	name_i	name_j	patient
00-04	Male	Nabumetone	Methotrexate	0
05-09	Male	Nabumetone	Methotrexate	0
10-14	Male	Nabumetone	Methotrexate	0
15-19	Male	Nabumetone	Methotrexate	0
20-24	Male	Nabumetone	Methotrexate	0
25-29	Male	Nabumetone	Methotrexate	0
30-34	Male	Nabumetone	Methotrexate	0
35-39	Male	Nabumetone	Methotrexate	0
40-44	Male	Nabumetone	Methotrexate	0
45-49	Male	Nabumetone	Methotrexate	0
50-54	Male	Nabumetone	Methotrexate	0
55-59	Male	Nabumetone	Methotrexate	0
60-64	Male	Nabumetone	Methotrexate	0
65-69	Male	Nabumetone	Methotrexate	0
70-74	Male	Nabumetone	Methotrexate	0
75-79	Male	Nabumetone	Methotrexate	0
80-84	Male	Nabumetone	Methotrexate	0.000495294700346706
85-89	Male	Nabumetone	Methotrexate	0
>90	Male	Nabumetone	Methotrexate	0
